,ko,en,word_count,source,filepath,zipf,word,frequency,level
860,통보하다,notify (알리다/통지하다/공지하다/신고하다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,4.01,,,advanced
246,유기,有機; organic,1,other,토픽 어휘로 잡아라! [고급],4.01,,,advanced
561,인연을 맺다,to make a connection or an alliance with,2,hanyang,한양 고급2,4.01,,,advanced
2091,지체 장애,Cripple disorder,2,sungkyunkwan,성균관 어학 5급,4.01,,,advanced
794,게시판,bulletin board,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,4.01,게시판,4683.0,advanced
1196,직후,Immediately after,1,SNU,서울대 한국어 6A 교과서,4.01,직후,1591.0,advanced
1206,반성,Self-reflection,1,SNU,서울대 한국어 6A 교과서,4.01,반성,2978.0,advanced
243,지향,aim,1,SNU,서울대 한국어 5A,4.01,,,advanced
541,가상,imagination (상상/공상),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,4.01,가상,2962.0,advanced
1996,센서,Sensor,1,sungkyunkwan,성균관 어학 5급,4.01,,,advanced
131,지향하다,"to aim for (in terms of one's purpose, objectives) 志向",1,kiip,KIIP Level 5 (new book 2016),4.01,,,advanced
291,의뢰하다,To request,1,SNU,서울대 한국어 6A 교과서,4.01,,,advanced
1562,법률,"law, legislation",1,hanyang,한양대 고급1,4.01,법률,1390.0,advanced
121,대피,evacuation 待避,1,kiip,KIIP Level 5 (new book 2016),4.01,,,advanced
952,헌신하다,to devote oneself to 獻身,1,kiip,KIIP Level 5 (new book 2016),4.01,,,advanced
1406,인구 집중,Population concentration,2,SNU,서울대 5B 한국어 교과서,4.01,,,advanced
966,인식이 확산되다,for the realization or certain ideas to spread,2,hanyang,한양 고급2,4.01,,,advanced
406,경쟁을 벌이다,To compete,2,SNU,서울대 한국어 6A 교과서,4.01,,,advanced
473,생성 시기,time of creation,2,hanyang,한양 고급2,4.01,,,advanced
564,법률,"a law, an act, a legislation",1,topik,TOPIK Advanced Vocabulary,4.01,법률,1390.0,advanced
996,손녀,Granddaughter,1,SNU,서울대 한국어 6A 교과서,4.01,손녀,5291.0,advanced
647,새해를 맞다,To greet the new year,2,sungkyunkwan,성균관 어학 5급,4.01,,,advanced
2219,재벌,Chaebol,1,sungkyunkwan,성균관 어학 5급,4.01,,,advanced
121,승용차,"car, vehicle",1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,4.01,승용차,2223.0,advanced
260,대피하다,to evacuate,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,4.01,,,advanced
193,법률,"law, legislation 法律",1,kiip,KIIP Level 5 (new book 2016),4.01,법률,1390.0,advanced
265,귀신을 쫓다,exorcise ghosts,2,hanyang,한양대 고급1,4.01,,,advanced
825,동참하다,to participate in,1,hanyang,한양 고급2,4.01,,,advanced
194,수위가 높다,"high in stature, high level",2,hanyang,한양대 고급1,4.01,,,advanced
1121,얹다,"To place, lay",1,SNU,서울대 5B 한국어 교과서,4.01,얹다,2225.0,advanced
657,헌신하다,"to make a commitment, devotion or dedication to",1,hanyang,한양 고급2,4.01,,,advanced
1052,오해가 풀리다,To clear a misunderstanding,2,SNU,서울대 한국어 6A 교과서,4.01,,,advanced
1882,헌신적이다,To be devoted,1,sungkyunkwan,성균관 어학 5급,4.01,,,advanced
387,모순,contradiction,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,4.01,,,advanced
1001,힘이 솟다,To gather strength,2,SNU,서울대 한국어 6A 교과서,4.01,,,advanced
557,작품을 감상하다,To appreciate a piece of work,2,SNU,서울대 한국어 6A 교과서,4.01,,,advanced
41,준수하다,obey (지키다/복종하다/순종하다/받듣다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,4.01,,,advanced
624,가는 말이 고와야 오는 말이 곱다,nice words for nice words,6,ewha,Ewha Korean 5,4.01,,,advanced
13,점령하다,seize/occupy (점거하다/점유하다/점하다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,4.01,,,advanced
1240,반성하다,To reflect on oneself,1,sungkyunkwan,성균관 어학 5급,4.01,반성하다,3320.0,advanced
329,별도,"別途; separately, extra, special",1,other,토픽 어휘로 잡아라! [고급],4.01,별도,1860.0,advanced
118,동참하다,To participate,1,sungkyunkwan,성균관 어학 5급,4.01,,,advanced
283,모순,a contradiction,1,topik,TOPIK Advanced Vocabulary,4.01,,,advanced
210,동참하다,"participation, join",1,ewha,Ewha Korean 5,4.01,,,advanced
1508,입양권,adoption (rights),1,hanyang,한양대 고급1,4.01,,,advanced
567,출판되다,To be published,1,sungkyunkwan,성균관 어학 5급,4.01,,,advanced
274,균,"菌; germ, bacterium",1,other,토픽 어휘로 잡아라! [고급],4.01,,,advanced
35,반성하다,反省-; to reflect,1,other,토픽 어휘로 잡아라! [고급],4.01,반성하다,3320.0,advanced
794,모순,contradiction (당착/상충),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,4.01,,,advanced
711,가상,reality,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,4.01,가상,2962.0,advanced
1108,펭귄,Penguin,1,sungkyunkwan,성균관 어학 5급,4.01,,,advanced
52,전자/후자,the former/the latter,1,hanyang,한양 고급2,4.01,,,advanced
174,기운이 약하다,To have weak energy,2,sungkyunkwan,성균관 어학 5급,4.01,,,advanced
542,우아하다,"graceful, elegant",1,hanyang,한양대 고급1,4.01,우아하다,4042.0,advanced
627,균,"germs, bacteria (short ver.)",1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,4.01,,,advanced
642,변호하다,"to (legally) defend, justify 辯護",1,kiip,KIIP Level 5 (new book 2016),4.01,,,advanced
111,가상,"假想; virtuality, imagination",1,other,토픽 어휘로 잡아라! [고급],4.01,가상,2962.0,advanced
356,짐작하다,To guess,1,sungkyunkwan,성균관 어학 5급,4.0,짐작하다,2384.0,advanced
359,질문에 충실하다,To be true to the question,2,sungkyunkwan,성균관 어학 5급,4.0,,,advanced
239,우물,A well,1,SNU,서울대 5B 한국어 교과서,4.0,,,advanced
126,시력,vision,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,4.0,,,advanced
7,전파하다,spread (확산하다/퍼지다/퍼뜨리다/옮기다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,4.0,,,advanced
690,측정하다,"測定-; to measure, gauge",1,other,토픽 어휘로 잡아라! [고급],4.0,,,advanced
618,법집행,law enforcement 法執行,1,kiip,KIIP Level 5 (new book 2016),4.0,,,advanced
1517,차별 대우,"discrimination, differential treatment",2,hanyang,한양대 고급1,4.0,,,advanced
360,내용이 충실하다,To have substantial contents,2,sungkyunkwan,성균관 어학 5급,4.0,,,advanced
871,짐작하다,assume (가정하다/추정하다/추측하다/상정하다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,4.0,짐작하다,2384.0,advanced
554,설계,"plan, design",1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,4.0,,,advanced
932,나란히,side by side (가지런히),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,4.0,나란히,1873.0,advanced
611,추기경,a cardinal (Catholic church) 樞機卿,1,kiip,KIIP Level 5 (new book 2016),4.0,,,advanced
579,하도,"too (much), so, very, excessively",1,ewha,Ewha Korean 5,4.0,하도,2849.0,advanced
136,자제하다,"to restrain, limit oneself",1,hanyang,한양 고급2,4.0,,,advanced
646,나란히,side by side,1,other,토픽 어휘로 잡아라! [고급],4.0,나란히,1873.0,advanced
26,노릇,"role, duty",1,other,Korean Vocabulary Practice for Foreigners Advanced,4.0,,,advanced
27,노릇,circumstances,1,other,Korean Vocabulary Practice for Foreigners Advanced,4.0,,,advanced
410,허위 과장 광고,False advertising,3,SNU,서울대 5B 한국어 교과서,4.0,,,advanced
136,옹호하다,"擁護―; to stand by, to advocate (for)",1,other,토픽 어휘로 잡아라! [고급],4.0,,,advanced
160,코미디,Comedy,1,sungkyunkwan,성균관 어학 5급,4.0,코미디,4505.0,advanced
179,오지,"奧地; the wild(s), remote or rural area",1,other,토픽 어휘로 잡아라! [고급],4.0,,,advanced
500,설계하다,"To design, plan",1,SNU,서울대 5B 한국어 교과서,4.0,,,advanced
49,고시,official anouncement; exam (usually related to the state),1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,4.0,,,advanced
864,보답하다,"reward, repay",1,hanyang,한양대 고급1,4.0,,,advanced
505,전파,"傳播; spread, propagation",1,other,토픽 어휘로 잡아라! [고급],4.0,,,advanced
58,짐작,assumption,1,other,Korean Vocabulary Practice for Foreigners Advanced,4.0,짐작,3907.0,advanced
1484,입양 가족,adoptive family,2,hanyang,한양대 고급1,4.0,,,advanced
838,범행,crime,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,4.0,,,advanced
205,측정하다,"to measure, estimate (일정한 양을 기준으로 하여 같은 종류의 다른 양의 크기를 재다) 測定",1,kiip,KIIP Level 5 (new book 2016),4.0,,,advanced
49,분류,classification,1,SNU,서울대 한국어 5A,4.0,,,advanced
1084,역전(시키다),turning of the tables,1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,4.0,,,advanced
736,설계하다,design (디자인하다/도안하다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,4.0,,,advanced
336,찌다,steam,1,hanyang,한양대 고급1,4.0,찌다,4675.0,advanced
221,미군,United States Forces Korea,1,SNU,서울대 한국어 6A 교과서,4.0,,,advanced
56,덩치,"build, frame",1,other,토픽 어휘로 잡아라! [고급],4.0,,,advanced
331,자제,"Children, sons",1,sungkyunkwan,성균관 어학 5급,4.0,,,advanced
315,무료 급식을 하다,to serve free meals,3,SNU,서울대 한국어 5A,4.0,,,advanced
1937,보답하다,"To reward, repay",1,sungkyunkwan,성균관 어학 5급,4.0,,,advanced
157,목표를 향해 전진하다,To move forward one's goal 2,3,SNU,서울대 한국어 6A 교과서,4.0,,,advanced
369,전파되다,"to be introduced AND spread PASSIVE (사상이, 종교가) 傳播",1,kiip,KIIP Level 5 (new book 2016),4.0,,,advanced
435,보답하다,"to repay, reward, return a favor",1,hanyang,한양 고급2,4.0,,,advanced
940,우물,a well,1,hanyang,한양대 고급1,4.0,,,advanced
980,활발해지다,To become active,1,SNU,서울대 한국어 6A 교과서,4.0,활발해지다,4217.0,advanced
1042,시력,Capability,1,sungkyunkwan,성균관 어학 5급,4.0,,,advanced
132,짐작하다,To guess,1,SNU,서울대 한국어 6A 교과서,4.0,짐작하다,2384.0,advanced
409,범행,"a crime, an offense",1,topik,TOPIK Advanced Vocabulary,4.0,,,advanced
394,확정일자,the date of the new leese being confirmed (stamped) by the 법원/주민센터 確定日字,1,kiip,KIIP Level 5 (new book 2016),4.0,,,advanced
2378,설계,Design,1,sungkyunkwan,성균관 어학 5급,4.0,,,advanced
2455,보물창고,Treasure house,1,sungkyunkwan,성균관 어학 5급,4.0,,,advanced
2416,설계되다,To be designed,1,sungkyunkwan,성균관 어학 5급,4.0,,,advanced
499,짐작하다,To guess,1,sungkyunkwan,성균관 어학 5급,4.0,짐작하다,2384.0,advanced
354,하도,too (much),1,other,토픽 어휘로 잡아라! [고급],4.0,하도,2849.0,advanced
143,노동 생산성,productivity of labor,2,ewha,Ewha Korean 5,4.0,,,advanced
75,협력의 관계를 맺다,To form a cooperative relationship,3,SNU,서울대 한국어 6A 교과서,4.0,,,advanced
69,상업성을 띠다,show marketability,2,hanyang,한양대 고급1,4.0,,,advanced
745,설계하다,To design,1,SNU,서울대 한국어 6A 교과서,4.0,,,advanced
393,일자리,Job,1,SNU,서울대 5B 한국어 교과서,4.0,일자리,4727.0,advanced
264,순진하다,"to be innocent, to be naive",1,other,Korean Vocabulary Practice for Foreigners Advanced,4.0,순진하다,4431.0,advanced
125,전파,Spread,1,SNU,서울대 5B 한국어 교과서,4.0,,,advanced
1780,일자리,Job,1,sungkyunkwan,성균관 어학 5급,4.0,일자리,4727.0,advanced
217,흔들리다,To shake,1,SNU,서울대 한국어 6A 교과서,4.0,흔들리다,1890.0,advanced
839,둥지,(bird's) nest,1,hanyang,한양대 고급1,4.0,둥지,1996.0,advanced
450,분류하다,To sort out,1,SNU,서울대 한국어 6A 교과서,4.0,,,advanced
1229,탄핵,Impeachment,1,sungkyunkwan,성균관 어학 5급,4.0,,,advanced
502,보답하다,"to repay (someone of something), to reward 報答",1,kiip,KIIP Level 5 (new book 2016),4.0,,,advanced
23,자제하다,"restraing oneself, control oneself",1,hanyang,한양대 고급1,4.0,,,advanced
336,짐작하다,"To use one's discretion, guess, estimate",1,sungkyunkwan,성균관 어학 5급,4.0,짐작하다,2384.0,advanced
1449,노릇,Act as,1,SNU,서울대 5B 한국어 교과서,4.0,,,advanced
641,신용 카드,Credit card,2,SNU,서울대 5B 한국어 교과서,4.0,,,advanced
1180,소음,"noise, sound",1,hanyang,한양 고급2,3.99,소음,2436.0,advanced
793,겉,"the outside, exterior; surface",1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,3.99,겉,2212.0,advanced
589,평등하다,"to be equal, even, impartial",1,ewha,Ewha Korean 5,3.99,,,advanced
811,부작용,Side effect,1,sungkyunkwan,성균관 어학 5급,3.99,부작용,2152.0,advanced
775,거미,spider,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,3.99,,,advanced
750,소음,Noise,1,SNU,서울대 한국어 6A 교과서,3.99,소음,2436.0,advanced
543,감상적 목적,Sentimental purposes,2,SNU,서울대 한국어 6A 교과서,3.99,,,advanced
987,망상,delusion (착각/허상/망념),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,3.99,,,advanced
1165,독특하다,To be unique 2,1,SNU,서울대 5B 한국어 교과서,3.99,독특하다,1095.0,advanced
1103,감소하다,Decline,1,SNU,서울대 한국어 6A 교과서,3.99,감소하다,3407.0,advanced
431,합치다,"To combine, unite",1,SNU,서울대 한국어 6A 교과서,3.99,합치다,2260.0,advanced
1084,겉,surface,1,hanyang,한양대 고급1,3.99,겉,2212.0,advanced
273,감소하다,To decline,1,SNU,서울대 5B 한국어 교과서,3.99,감소하다,3407.0,advanced
1315,처지,position/circumstance (사정/상황/환경),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,3.99,처지,1668.0,advanced
1231,베타,beta,1,hanyang,한양대 고급1,3.99,,,advanced
199,망상,한때 그는 __에 빠져 정신과 치료를 받은 적이 있다.,1,topik,TOPIK Advanced Vocabulary,3.99,,,advanced
333,사물,"a thing, an object, matter",1,topik,TOPIK Advanced Vocabulary,3.99,사물,1034.0,advanced
171,아름다움,beauty,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,3.99,,,advanced
579,악기,Musical instrument,1,SNU,서울대 한국어 6A 교과서,3.99,악기,2491.0,advanced
257,축소,"reduction, contraction, downsizing",1,topik,TOPIK Advanced Vocabulary,3.99,축소,3041.0,advanced
1241,사물,Item,1,SNU,서울대 5B 한국어 교과서,3.99,사물,1034.0,advanced
1208,합치다,"combine, unite",1,hanyang,한양대 고급1,3.99,합치다,2260.0,advanced
1318,수석,Top seat,1,sungkyunkwan,성균관 어학 5급,3.99,수석,1514.0,advanced
1059,떠올리다,To recall,1,SNU,서울대 5B 한국어 교과서,3.99,떠올리다,1388.0,advanced
513,갈등을 일으키다,To cause conflicts,2,SNU,서울대 한국어 6A 교과서,3.99,,,advanced
178,오로지,"only, exclusively",1,other,토픽 어휘로 잡아라! [고급],3.99,오로지,2952.0,advanced
1058,대개,Usually,1,SNU,서울대 5B 한국어 교과서,3.99,대개,3191.0,advanced
588,소음,noise,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,3.99,소음,2436.0,advanced
1022,건전하다,To be healthy,1,sungkyunkwan,성균관 어학 5급,3.99,건전하다,2697.0,advanced
715,독특하다,To be unique,1,SNU,서울대 한국어 6A 교과서,3.99,독특하다,1095.0,advanced
867,부작용,side effect,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,3.99,부작용,2152.0,advanced
1157,임명되다,be appointed (피임되다/취임되다/등용되다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,3.99,,,advanced
233,독특하다,to be peculiar,1,other,Korean Vocabulary Practice for Foreigners Advanced,3.99,독특하다,1095.0,advanced
188,핑계,그는 바쁘다는 __로 모임에 참석하지 않았다.,1,topik,TOPIK Advanced Vocabulary,3.99,핑계,3460.0,advanced
1047,전시회,Exhibition,1,SNU,서울대 5B 한국어 교과서,3.99,전시회,3391.0,advanced
830,흉내,"imitation, mimicry",1,hanyang,한양대 고급1,3.99,흉내,2694.0,advanced
940,초점을 두다,To focus,2,SNU,서울대 5B 한국어 교과서,3.99,,,advanced
1389,부작용,Side effect,1,sungkyunkwan,성균관 어학 5급,3.99,부작용,2152.0,advanced
6,감소,decline,1,other,Korean Vocabulary Practice for Foreigners Advanced,3.99,감소,3771.0,advanced
184,제의를 받다,To receive an offer,2,SNU,서울대 한국어 6A 교과서,3.99,,,advanced
325,주거,"a residence, abode 住居",1,kiip,KIIP Level 5 (new book 2016),3.99,주거,3987.0,advanced
78,공약,"pledge, promise, commitment",1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,3.99,,,advanced
910,건전하다,"to be sound, healthy, wholesome",1,hanyang,한양 고급2,3.99,건전하다,2697.0,advanced
12,축소,"reduction, cut, slash",1,hanyang,한양 고급2,3.99,축소,3041.0,advanced
539,건전하다,"to be sound, healthy 健全",1,kiip,KIIP Level 5 (new book 2016),3.99,건전하다,2697.0,advanced
846,부작용으로,Through side effects,1,sungkyunkwan,성균관 어학 5급,3.99,,,advanced
1277,가슴을 쭉 펴다,To stretch one's chest out,3,SNU,서울대 한국어 6A 교과서,3.99,,,advanced
951,동상,a bronze statue 銅像,1,kiip,KIIP Level 5 (new book 2016),3.99,,,advanced
235,제의를 받다,To be proposed,2,SNU,서울대 한국어 6A 교과서,3.99,,,advanced
