,ko,en,word_count,source,filepath,zipf,word,frequency,level
304,덜다,to put in a smaller bowl,1,sogang,Sogang Korean 3B (w,4.78,덜다,2640.0,intermediate
1061,후회,regret,1,hanyang,한양대 중급2,4.78,후회,4681.0,intermediate
218,제품,"product, goods",1,sogang,Sogang 4B,4.78,제품,389.0,intermediate
1129,권리,"a right, a privilege, a claim; authority, powers",1,topik,TOPIK in 30 Days+ Intermediate Vocabulary,4.78,권리,1140.0,intermediate
1664,들리다,"to be heard, to be audible; to be rumoured",1,topik,TOPIK in 30 Days+ Intermediate Vocabulary,4.78,들리다,674.0,intermediate
25,들리다,to be heard (듣다) passive 이/가,1,kiip,KIIP 2016 Level 4 ~ 중급2 NO TYPING,4.78,들리다,674.0,intermediate
1118,덜다,lessen,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),4.78,덜다,2640.0,intermediate
264,사회생활,"social life, working life",1,sogang,Sogang 3A vocabulary,4.78,사회생활,4386.0,intermediate
1416,집중적,Intensive,1,sungkyunkwan,성균관 어학 4급,4.78,집중적,3451.0,intermediate
329,B형의 성격은 어떻습니다?,What personality does a B type person have?,3,kiip,KIIP 중급1 (Level 3),4.78,,,intermediate
15,수고,efforts,1,topik,TOPIK 필수어위 1000 중급,4.78,수고,4710.0,intermediate
678,전달,delivery,1,hanyang,한양대 중급2,4.78,전달,3390.0,intermediate
189,사회생활,social life,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),4.78,사회생활,4386.0,intermediate
672,발생하다,"to occur, generate",1,kiip,KIIP 4 - 2016,4.78,발생하다,577.0,intermediate
1264,권리,a right,1,other,2000 Essential Korean Words - Intermediate,4.78,권리,1140.0,intermediate
499,불포함,excluded,1,yonsei,Yonsei 3-2 연세 한국어,4.78,,,intermediate
1638,덜다,"to subtract, deduct; lighten, to lessen, to decrease (not 줄.., 감.., 내.., 빼..)",1,topik,TOPIK in 30 Days+ Intermediate Vocabulary,4.78,덜다,2640.0,intermediate
15,실제로,actually,1,hanyang,한양대 중급2,4.78,실제로,667.0,intermediate
1062,제품,product,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),4.78,제품,389.0,intermediate
298,상관,"superior, boss",1,other,Korean Vocabulary Practice (INTERMEDIATE),4.78,상관,3482.0,intermediate
747,상관있다,"to matter, to have something to do with",1,other,Korean Vocabulary Practice (INTERMEDIATE),4.78,,,intermediate
2059,권리,Right,1,sungkyunkwan,성균관 어학 4급,4.78,권리,1140.0,intermediate
70,발생하다,to occur/happen,1,kiip,KIIP 2016 Level 4 ~ 중급2 NO TYPING,4.78,발생하다,577.0,intermediate
406,후회하다,to regret,1,other,Seoul National University Korean Level 4,4.78,후회하다,3768.0,intermediate
385,-이 발생하다,- to take place,2,sogang,Sogang 4B,4.78,,,intermediate
444,후회,a regret,1,other,2000 Essential Korean Words - Intermediate,4.78,후회,4681.0,intermediate
327,후회하다,to regret,1,integrated,Integrated Korean Intermediate 2 - First Edition,4.78,후회하다,3768.0,intermediate
425,수고,efforts,1,topik,TOPIK Essential Vocab 1000 (Intermediate),4.78,수고,4710.0,intermediate
533,상관,"a care, correlation",1,other,2000 Essential Korean Words - Intermediate,4.78,상관,3482.0,intermediate
419,피해,"victim, hurt",1,topik,TOPIK Essential Vocab 1000 (Intermediate),4.78,피해,815.0,intermediate
124,피해,Damage,1,sogang,Sogang 3A vocabulary,4.78,피해,815.0,intermediate
1120,성우,"a voice actor/actress, a radio performer, a dubbing artist",1,topik,TOPIK in 30 Days+ Intermediate Vocabulary,4.78,,,intermediate
420,한겨울,"the dead of winter, midwinter",1,topik,TOPIK in 30 Days+ Intermediate Vocabulary,4.78,한겨울,5234.0,intermediate
803,후회하다,to regret,1,other,Korean Vocabulary Practice (INTERMEDIATE),4.78,후회하다,3768.0,intermediate
872,저장하다,to store (ㅈ),1,other,가나다 intermediate 2,4.77,,,intermediate
1119,저장하다,To save,1,sungkyunkwan,성균관 어학 4급,4.77,,,intermediate
198,벽,a wall,1,hanyang,Hanyang Workbook - 중급 1,4.77,벽,936.0,intermediate
822,녹음,a recording,1,other,2000 Essential Korean Words - Intermediate,4.77,녹음,4906.0,intermediate
1446,자연계,"Science, Math, Biology Studies (???)",1,kiip,KIIP 2016 Level 4 ~ 중급2 NO TYPING,4.77,,,intermediate
921,저장,storage,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),4.77,,,intermediate
170,어쩔 수 없이,"unavoidably, something cannot be helped",3,sogang,Sogang 4A,4.77,,,intermediate
294,흠,When satisfied or happy.,1,other,가나다 intermediate 2,4.77,,,intermediate
733,...조차,"even, besides, in addition",1,yonsei,Yonsei 3-2 연세 한국어,4.77,,,intermediate
444,굉장히,really,1,other,가나다 intermediate 2,4.77,굉장히,1729.0,intermediate
463,녹음,recording,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),4.77,녹음,4906.0,intermediate
317,실수하다/잘못하다,to make a mistake,1,other,Korean Vocabulary Practice (INTERMEDIATE),4.77,,,intermediate
401,담배,cigarette,1,integrated,Integrated Korean Intermediate 1,4.77,담배,518.0,intermediate
681,저장,a save,1,hanyang,Hanyang Workbook - 중급 1,4.77,,,intermediate
4,흠,flaw,1,yonsei,연세 한국어 4-1 [Yonsei Korean 4-1],4.77,,,intermediate
123,전달되다,be conveyed,1,topik,TOPIK 필수어위 1000 중급,4.77,전달되다,2918.0,intermediate
210,벽,wall,1,integrated,Integrated Korean Intermediate 2 - First Edition,4.77,벽,936.0,intermediate
813,저장,1. computing 2. collecting and storing goods or commodities,1,other,2000 Essential Korean Words - Intermediate,4.77,,,intermediate
125,피해를 주다,to do damage,2,sogang,Sogang 3A vocabulary,4.77,,,intermediate
397,탈,a traditional mask,1,kiip,KIIP 중급1 (Level 3),4.77,,,intermediate
932,저장하다,"to store, to save, to keep, to preserve, to set aside",1,topik,TOPIK in 30 Days+ Intermediate Vocabulary,4.77,,,intermediate
177,장애,"an obstacle, handicap, disorder",1,yonsei,Yonsei 3-2 연세 한국어,4.77,,,intermediate
1816,데이트비,Date expense,1,sungkyunkwan,성균관 어학 4급,4.77,,,intermediate
1170,장애,1. a disability or disorder 2. an obstacle,1,other,2000 Essential Korean Words - Intermediate,4.77,,,intermediate
203,벽,wall,1,other,가나다 intermediate 2,4.77,벽,936.0,intermediate
411,등축제,lantern festival,1,kiip,KIIP 중급1 (Level 3),4.77,,,intermediate
1545,벽,a wall,1,topik,TOPIK in 30 Days+ Intermediate Vocabulary,4.77,벽,936.0,intermediate
534,-을 중심으로,"centering on, focusing on (-)",2,sogang,Sogang 4A,4.77,,,intermediate
313,저장하다,to save,1,other,가나다 intermediate 2,4.77,,,intermediate
891,피해를 주다,to do damage to,2,kiip,KIIP 4 - 2016,4.77,,,intermediate
722,지도 교수님,academic advisor,2,sogang,Sogang 4B,4.77,,,intermediate
779,굉장히,Very,1,sungkyunkwan,성균관 어학 4급,4.77,굉장히,1729.0,intermediate
728,정신 없이 지내다,to be very busy,3,sogang,Sogang 4B,4.77,,,intermediate
736,장애,"disability, handicap",1,sogang,Sogang 4B,4.77,,,intermediate
456,전달되다,to pass on/convey,1,SNU,서울대 한국어 4B,4.77,전달되다,2918.0,intermediate
288,청하다,to ask/ request,1,yonsei,Yonsei 3-1 연세 한국어,4.77,청하다,2960.0,intermediate
238,저장하다,keep; store,1,topik,TOPIK 필수어위 1000 중급,4.77,,,intermediate
2399,장애,"an obstacle, a hinderance, a difficulty, an impediment",1,topik,TOPIK in 30 Days+ Intermediate Vocabulary,4.77,,,intermediate
1408,좋은 교육을 통해,(by way of) getting a good education,3,kiip,KIIP 2016 Level 4 ~ 중급2 NO TYPING,4.77,,,intermediate
1265,조차,"even, too, in addition, besides (e.g. so tired I can't even get up)",1,topik,TOPIK in 30 Days+ Intermediate Vocabulary,4.77,,,intermediate
477,굉장히,"extremely, greatly",1,other,Korean Vocabulary Practice (INTERMEDIATE),4.77,굉장히,1729.0,intermediate
1013,왕자님,prince,1,hanyang,Hanyang Workbook - 중급 1,4.77,,,intermediate
1229,흠,"flaw, crack, chip",1,other,Korean Vocabulary Practice (INTERMEDIATE),4.77,,,intermediate
30,한국 최대,the biggest or greatest in korea,2,sogang,Sogang 4B,4.77,,,intermediate
634,영원히,forever,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),4.77,영원히,2805.0,intermediate
175,영원히,forever,1,yonsei,Yonsei 3-1 연세 한국어,4.77,영원히,2805.0,intermediate
298,칸,car (of the subway),1,other,가나다 intermediate 2,4.76,칸,2921.0,intermediate
824,만족하다,To be satisfied,1,sungkyunkwan,성균관 어학 4급,4.76,만족하다,4241.0,intermediate
1372,충격,"an impact, shock, trauma",1,topik,TOPIK in 30 Days+ Intermediate Vocabulary,4.76,충격,1267.0,intermediate
917,(컴퓨터에) 치다,To use a computer,2,sungkyunkwan,성균관어학 3급,4.76,,,intermediate
244,물건,"a thing, an object (not 사..., 것)",1,topik,TOPIK in 30 Days+ Intermediate Vocabulary,4.76,물건,424.0,intermediate
930,홈페이지,a homepage; a website,1,hanyang,Hanyang Workbook - 중급 1,4.76,홈페이지,4891.0,intermediate
1881,의견,Opinion,1,sungkyunkwan,성균관 어학 4급,4.76,의견,558.0,intermediate
405,최초,"the first, the beginning, the outset 最初",1,topik,TOPIK in 30 Days+ Intermediate Vocabulary,4.76,최초,917.0,intermediate
691,만족도,satisfaction (level),1,topik,TOPIK in 30 Days+ Intermediate Vocabulary,4.76,,,intermediate
1832,만족하게,satisfactorily; properly,1,kiip,KIIP 2016 Level 4 ~ 중급2 NO TYPING,4.76,,,intermediate
100,간단하다,to be simple,1,sogang,Sogang Korean 3B (w,4.76,간단하다,1046.0,intermediate
470,실제,the truth,1,hanyang,Hanyang Workbook - 중급 1,4.76,실제,2871.0,intermediate
840,감다,to close one's eyes,1,other,Korean Vocabulary Practice (INTERMEDIATE),4.76,감다,3135.0,intermediate
17,알아보다,to look for/search,1,other,가나다 intermediate 2,4.76,알아보다,287.0,intermediate
136,장애인,a disabled person,1,sogang,Sogang 3A vocabulary,4.76,장애인,4442.0,intermediate
423,만족하다,to be satisfied,1,yonsei,Yonsei 3-2 연세 한국어,4.76,만족하다,4241.0,intermediate
237,만족하다,to be satisfied,1,sogang,Sogang 3A vocabulary,4.76,만족하다,4241.0,intermediate
689,신경 쓰지 마세요,Never mind,3,yonsei,Yonsei 3-2 연세 한국어,4.76,,,intermediate
483,간단하다,simple,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),4.76,간단하다,1046.0,intermediate
473,단계,step,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),4.76,단계,349.0,intermediate
2022,움직이다,To move 2,1,sungkyunkwan,성균관 어학 4급,4.76,움직이다,367.0,intermediate
544,감다,to wash (hair); to close (eyes); to tie a bandage around,1,topik,TOPIK in 30 Days+ Intermediate Vocabulary,4.76,감다,3135.0,intermediate
1200,만족,satisfaction,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),4.76,만족,3677.0,intermediate
49,간단하다,to be simple,1,integrated,Integrated Korean Intermediate 2 - First Edition,4.76,간단하다,1046.0,intermediate
202,홈페이지,homepage,1,sogang,Sogang 3A vocabulary,4.76,홈페이지,4891.0,intermediate
1223,목표,goal,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),4.76,목표,805.0,intermediate
858,간단하다,to be simple; to be easy,1,hanyang,Hanyang Workbook - 중급 1,4.76,간단하다,1046.0,intermediate
482,간단하다,"to be simple, brief, easy (not 단..., 손..., ...편...)",1,topik,TOPIK in 30 Days+ Intermediate Vocabulary,4.76,간단하다,1046.0,intermediate
824,유리하다,to have an advantage; to be favorable,1,other,Seoul National University Korean Level 4,4.76,유리하다,2623.0,intermediate
380,간단하다,to be simple,1,other,Korean Vocabulary Practice (INTERMEDIATE),4.76,간단하다,1046.0,intermediate
493,만족하다,to be satisfied; to be pleased,1,hanyang,Hanyang Workbook - 중급 1,4.76,만족하다,4241.0,intermediate
589,목표,goal,1,hanyang,Hanyang Workbook - 중급 1,4.76,목표,805.0,intermediate
37,유리,glass,1,sogang,Sogang 4A,4.76,유리,2587.0,intermediate
793,거래,"transaction, dealings, trade, a deal",1,topik,TOPIK in 30 Days+ Intermediate Vocabulary,4.76,,,intermediate
905,움직이다,to move,1,other,Korean Vocabulary Practice (INTERMEDIATE),4.76,움직이다,367.0,intermediate
219,감다,close eyes,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),4.76,감다,3135.0,intermediate
1491,알아보다,check,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),4.76,알아보다,287.0,intermediate
335,최초,earliest,1,other,Korean Vocabulary Practice (INTERMEDIATE),4.76,최초,917.0,intermediate
1468,충격,impact,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),4.76,충격,1267.0,intermediate
1462,최초,the first,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),4.76,최초,917.0,intermediate
1571,네 탓이야,Its your fault,2,sungkyunkwan,성균관 어학 4급,4.76,,,intermediate
751,거래,"transaction, dealings, trade, a deal",1,topik,TOPIK in 30 Days+ Intermediate Vocabulary,4.76,,,intermediate
873,움직이다,To move,1,sungkyunkwan,성균관어학 3급,4.76,움직이다,367.0,intermediate
868,피해를 받다,to receive damage,2,kiip,KIIP 2016 Level 4 ~ 중급2 NO TYPING,4.76,,,intermediate
197,유리,glass,1,yonsei,Yonsei 3-1 연세 한국어,4.76,유리,2587.0,intermediate
60,고통스럽다,To be painful,1,sungkyunkwan,성균관 어학 4급,4.76,고통스럽다,2889.0,intermediate
518,의견,opinion,1,hanyang,한양대 중급2,4.76,의견,558.0,intermediate
564,종일,a whole day,1,other,Korean Vocabulary Practice (INTERMEDIATE),4.76,종일,2773.0,intermediate
723,알아보다,to recognize,1,other,Korean Vocabulary Practice (INTERMEDIATE),4.76,알아보다,287.0,intermediate
282,의견,opinion,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),4.76,의견,558.0,intermediate
239,알아보다,to recognize,1,other,가나다 intermediate 2,4.76,알아보다,287.0,intermediate
628,어차피,after all,1,topik,쏙쏙 TOPIK 한국어 어휘 중급 (day by day),4.76,,,intermediate
1714,어차피,Anyway,1,sungkyunkwan,성균관 어학 4급,4.76,,,intermediate
500,장애인,a handicapped person,1,hanyang,Hanyang Workbook - 중급 1,4.76,장애인,4442.0,intermediate
55,목표,a goal,1,other,2000 Essential Korean Words - Intermediate,4.76,목표,805.0,intermediate
1824,목표,Goal,1,sungkyunkwan,성균관 어학 4급,4.76,목표,805.0,intermediate
346,의견,"an opinion, idea, view, suggestion, comment",1,kiip,KIIP 중급1 (Level 3),4.76,의견,558.0,intermediate
1246,유리,glass,1,other,2000 Essential Korean Words - Intermediate,4.76,유리,2587.0,intermediate
731,최초,first,1,kiip,KIIP 2016 Level 4 ~ 중급2 NO TYPING,4.76,최초,917.0,intermediate
161,정을 느끼다,to feel affection,2,kiip,KIIP 4 - 2016,4.76,,,intermediate
539,어차피,"anyway, anyhow, in any case",1,other,2000 Essential Korean Words - Intermediate,4.76,,,intermediate
591,아이를 낳다,to give birth to a baby,2,kiip,KIIP 2016 Level 4 ~ 중급2 NO TYPING,4.76,,,intermediate
520,예전 그대로이다,to be just as it had been,2,SNU,서울대 한국어 4B,4.76,,,intermediate
2335,충격,Impact or shock,1,sungkyunkwan,성균관 어학 4급,4.76,충격,1267.0,intermediate
1607,알아보다,"to look into, to investigate",1,kiip,KIIP 2016 Level 4 ~ 중급2 NO TYPING,4.76,알아보다,287.0,intermediate
478,실제,actually,1,topik,TOPIK Essential Vocab 1000 (Intermediate),4.76,실제,2871.0,intermediate
462,뮤지컬 배우,musical actor,2,sogang,Sogang Korean 3B (w,4.76,,,intermediate
1689,유리하다,"to be profitable, favourable, lucrative, advantageous (not ..익..)",1,topik,TOPIK in 30 Days+ Intermediate Vocabulary,4.76,유리하다,2623.0,intermediate
230,실제,truth; reality,1,other,Seoul National University Korean Level 4,4.76,실제,2871.0,intermediate
644,단계,"a stage, a phase",1,other,2000 Essential Korean Words - Intermediate,4.76,단계,349.0,intermediate
480,의견,opinion,1,other,Seoul National University Korean Level 4,4.76,의견,558.0,intermediate
101,물건,merchandise,1,integrated,Integrated Korean Intermediate 1,4.76,물건,424.0,intermediate
493,알아보다,to search,1,other,가나다 intermediate 2,4.76,알아보다,287.0,intermediate
401,의견,"opinion, idea",1,topik,TOPIK Essential Vocab 1000 (Intermediate),4.76,의견,558.0,intermediate
380,간단하다,To be simple,1,sungkyunkwan,성균관어학 3급,4.76,간단하다,1046.0,intermediate
1037,거래,transaction,1,hanyang,Hanyang Workbook - 중급 1,4.76,,,intermediate
343,의견,an opinion/ idea,1,yonsei,Yonsei 3-1 연세 한국어,4.76,의견,558.0,intermediate
279,최초,the first,1,other,Seoul National University Korean Level 4,4.76,최초,917.0,intermediate
954,만족하다,To be satisfied,1,sungkyunkwan,성균관 어학 4급,4.76,만족하다,4241.0,intermediate
286,만족,satisfy,1,topik,TOPIK 필수어위 1000 중급,4.76,만족,3677.0,intermediate
528,-에 만족하다,to be satisfied with,2,sogang,Sogang 4B,4.76,,,intermediate
176,장애인,disabled person,1,yonsei,Yonsei 3-2 연세 한국어,4.76,장애인,4442.0,intermediate
219,피해를 받다,to get harmed/damaged,2,kiip,KIIP 4 - 2016,4.76,,,intermediate
575,고통스럽다,painful,1,topik,TOPIK 필수어위 1000 중급,4.76,고통스럽다,2889.0,intermediate
186,신경쓰지 마세요,never mind,2,yonsei,Yonsei 3-2 연세 한국어,4.76,,,intermediate
257,최초,the first,1,sogang,Sogang 4A,4.76,최초,917.0,intermediate
17,의견,opinion,1,hanyang,Hanyang Workbook - 중급 1,4.76,의견,558.0,intermediate
290,감다,to close (eyes),1,other,2000 Essential Korean Words - Intermediate,4.76,감다,3135.0,intermediate
376,간단하다,to be simple,1,other,가나다 intermediate 2,4.76,간단하다,1046.0,intermediate
